game_id,team,week,name,pass_type,x,y
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-16.253928722848162,2.042283834280322
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,16.56574477050247,2.260179434092478
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-0.39067183760641927,-3.7354566608494153
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,24.02786635675945,7.306680756973148
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,7.816311606193712,7.466437902594678
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-12.760300119585969,20.451963911651195
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,12.21089784818215,-0.5523980607195068
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-5.837193654933645,5.764784501763691
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,3.8901009051432123,7.563393358801334
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-18.181291151134662,15.807318096320707
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-12.21257681274983,-4.615887895457795
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,5.194497647541328,-3.5565177683188356
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,18.130364560384066,12.095848423244435
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,4.73638890845956,15.842828696592187
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,24.4703138996526,15.012527297473566
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-6.504260424654192,-2.2034703108150135
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-18.926200289755442,-4.914926878819458
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-14.875911265908002,8.383759667136102
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,12.084366006848134,6.731292517006775
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,21.28447671136416,4.519326008733709
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,13.243859507489217,-5.065577852710854
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,18.40828995425455,2.4711451903292145
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,-17.940486959399426,1.7260946246453666
2020010400,buffalo-bills,wild-card,Joshua Allen,COMPLETE,15.43886221670512,2.090005957384693
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-3.581136810689781,7.903535004984284
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,24.486677250619515,19.06997613860362
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-19.199062730930216,6.261719112596331
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,9.962826182112062,-1.68462055752232
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,8.615565041779748,23.752144185934153
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,17.222916807976674,50.689747718733166
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-23.57267332001684,12.268456707709058
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,16.167789626653597,3.1611944625643433
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,26.613578934824126,32.39320007838524
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-7.831810327875243,6.508899856238821
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-16.550689655172345,3.286352855318381
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,27.08179062162494,16.379307420974104
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-22.807022293794905,18.695264645085413
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,-14.549819977009538,6.562935115566715
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,26.041540610991593,19.299667358739075
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,27.633123670401428,28.05996472663143
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,24.72337621938619,21.821890737553392
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,,
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,,
2020010400,buffalo-bills,wild-card,Joshua Allen,INCOMPLETE,,
