game_id,team,week,name,pass_type,x,y
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,10.451764820592706,-1.4409216067379889
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-18.726385902708987,2.0537918871251835
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-2.200813243239603,5.271073421758364
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,14.70821810337918,43.20351450213508
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-12.413877225328356,1.0716606330640923
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-25.07797682568771,8.131666655229095
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-4.716322291416247,17.465883135281985
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,13.584170100816113,1.538001487084956
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,11.41611593687046,25.813888032739438
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-22.45026093925113,13.43543984786917
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-7.330503565471389,10.492860906163429
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-11.909601384308507,-5.013640524189108
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-8.830488701049418,-2.284482554813256
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-18.517463959291543,-5.119382346694793
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-3.1596127830567644,-1.274779541446262
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-9.171796792083061,17.520286846574766
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,15.653022348574863,-4.39918721714239
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,12.628033870735784,-0.2954083971966151
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,15.862162666661412,5.559851088201601
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-14.427599313098094,-5.238587008760279
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-0.3550507121583808,2.664902998236301
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-22.57418850104859,17.63226933835776
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-17.8687187730255,6.364493026762174
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-19.985210175632947,3.5047050122318715
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-13.307150570397816,0.6905864197530374
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,12.218754848066082,0.8106235765809863
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,-17.869505603301196,1.852647589827044
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,9.57567901558574,0.03668572757845171
2020011901,green-bay-packers,conference,Aaron Rodgers,COMPLETE,12.94348783281863,1.273604746408056
2020011901,green-bay-packers,conference,Aaron Rodgers,TOUCHDOWN,8.466143617509406,17.51509492685964
2020011901,green-bay-packers,conference,Aaron Rodgers,TOUCHDOWN,6.05381933610678,-2.4533362727807138
2020011901,green-bay-packers,conference,Aaron Rodgers,INTERCEPTION,-12.109534260022086,17.37966430850326
2020011901,green-bay-packers,conference,Aaron Rodgers,INTERCEPTION,-11.722707651163189,17.383035835416788
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,-3.142793404865964,2.5027935969412503
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,-24.343398306718758,18.657035848047084
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,5.533261409329634,27.991156817447894
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,19.01381606483774,52.615176151761574
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,,
2020011901,green-bay-packers,conference,Aaron Rodgers,INCOMPLETE,,
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,7.6155335146212595,3.23952662116916
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-18.962370804265955,7.842653599991126
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,22.06488782271895,14.862310665006786
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-7.5425285192769085,11.8516852584863
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,16.41320309364087,2.084122773777979
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,4.596452505557855,6.372902050868149
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,11.343625164851886,4.267702594592652
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,23.796088128696464,27.4215011076017
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,26.30812635962552,5.979112191409174
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,3.1510501095993027,-3.0701672136270894
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-21.418303732975417,4.884827107049346
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,13.700865044601683,9.019547325102899
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,19.896214593655987,3.9738856558830515
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,0.6112220230424446,9.755123949740957
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,6.796286171747645,9.786481194167104
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,11.747683015449573,-2.427547363031188
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-19.43061939683978,9.388068096349947
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,8.28783739260019,4.786747479533564
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-22.15228988051617,4.4776353474118435
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,COMPLETE,-18.254689754881433,8.047345633944145
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,TOUCHDOWN,4.345089326153693,-3.132218239745129
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,TOUCHDOWN,-12.447908139855004,19.354704844900926
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,TOUCHDOWN,3.197185201693783,41.405895691609985
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,9.43185537562352,-4.6854584295899455
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,-16.58865736251065,4.507523396412286
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,19.372873174017947,1.4741328630217345
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,11.35610191854486,15.29532064993059
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,-15.351514218463404,17.669637055601946
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,-11.16303453030972,0.2329774502393503
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,-6.5292177892998,15.792743023135165
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,24.194687908728547,9.953948657652344
2020011900,kansas-city-chiefs,conference,Patrick Mahomes,INCOMPLETE,,
