game_id,team,week,name,pass_type,x,y
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-11.453297340882143,-5.11408798966018
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,7.254894763322989,5.246913580246928
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,16.583407861098824,29.25302879063636
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,18.759305037958818,0.5215333569130484
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-17.816913380106524,-1.9001952632904968
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-10.751689901430408,5.0402019157240785
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,0.6319674825112476,-3.4685217679710916
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,9.84141528900964,-5.498663751214771
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,14.305249540339034,11.31122224021891
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,6.57843564941576,16.303224993701058
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,4.157851435819771,5.877737041510987
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-16.19104809608486,-4.166078388887658
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,15.633910212439877,2.4473129790899013
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-16.38986764005278,0.08289010473365628
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-8.830856764041394,5.742232902962359
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,11.053019275711907,-5.997878485801202
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,-11.196399129103234,7.437274850838633
2019120810,arizona-cardinals,14,Kyler Murray,COMPLETE,6.697914091982659,5.29698271473568
2019120810,arizona-cardinals,14,Kyler Murray,TOUCHDOWN,23.048042425593138,24.905517762660637
2019120810,arizona-cardinals,14,Kyler Murray,TOUCHDOWN,-6.728036845003203,5.159637929245789
2019120810,arizona-cardinals,14,Kyler Murray,INTERCEPTION,14.080177862186927,8.760383917388733
2019120810,arizona-cardinals,14,Kyler Murray,INTERCEPTION,-2.8222517894832744,27.457775702873814
2019120810,arizona-cardinals,14,Kyler Murray,INTERCEPTION,13.065306012240471,4.2285307285307745
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,-9.128781823613345,6.704472963338209
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,1.8125883404268495,16.452629235800718
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,-1.727703059735296,4.070162712635802
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,-8.768508903114713,-5.906403940886741
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,1.3637026481059427,23.771650160539014
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,,
2019120810,arizona-cardinals,14,Kyler Murray,INCOMPLETE,,
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,-18.381698213896144,13.547782613642864
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,13.257956895290343,1.875709136827628
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,-10.897170484613417,4.433670072967413
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,21.026511000916358,18.102761680804157
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,-0.4224820410241538,0.4809723340283305
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,11.980098783717853,12.471583435699289
2019120800,atlanta-falcons,14,Matthew Ryan,COMPLETE,19.292101983048507,3.7123174966817034
